firm_id,date,text
ConocoPhillips,2017-1,{{20170131T001251.163+0000}}TABLE-North Sea gas maintenance schedule: adds Bacton Terminal outage(Adds Perenco UK Bacton Terminal outage on Jan. 30)
ConocoPhillips,2017-1,"Jan 30 (Reuters) - The following is a schedule of maintenance work on gas infrastructure, mainly in the North"
ConocoPhillips,2017-1,Volumes are in standard million cubic metres per day (mcm/d) or gigawatt-hours per day (GWh/d) unless otherwise
ConocoPhillips,2017-1,"EDF Energy         Hill Top gas storage         March 14, 2015-            6,720,000 Therms available; Cavity"
ConocoPhillips,2017-1,"Centrica           Rough gas storage            March 18, 2015-            Work concluded on Easington Terminal."
ConocoPhillips,2017-1,Shell              St Fergus terminal           Dec. 28 0600 GMT-          Capacity cut by 10.6 mcm/d; duration
ConocoPhillips,2017-1,"EDF Energy         Hole House gas storage       Jan.  17 0500 GMT-         Maximum available gas capacity 8,130,000"
ConocoPhillips,2017-1,Centrica           Rough gas storage            Jan. 25 0500 GMT-          Withdrawal capacity loss 99 Gwh/d
ConocoPhillips,2017-1,TAQA               Bergermeer gas storage       Jan. 26 1900 CET-          Unavailable injection capacity at 27.0
ConocoPhillips,2017-1,Perenco UK         Bacton Terminal              Jan. 30 2139 GMT-          Throughput reduced to 6 mcm/d due to
ConocoPhillips,2017-1,Centrica           Rough gas storage            Feb. 2 0000 GMT-           Withdrawal capacity loss 44 Gwh/d
ConocoPhillips,2017-1,Centrica           Rough gas storage            Feb. 2 0500 GMT-           Withdrawal capacity loss 61 Gwh/d
ConocoPhillips,2017-1,SSE                Aldbrough gas storage        Feb. 2 0800 GMT-           Unavailable injection capacity 311 Gwh/d
ConocoPhillips,2017-1,Gassco             Entry SEGAL Pipeline System  Feb. 13 0600 CET-          -20.0 mcm/day; Yearly maintenance
ConocoPhillips,2017-1,Shell              St Fergus terminal           Feb. 13 0900 BST-          Volume impact: 16 mcm/day; 6-12 hour
ConocoPhillips,2017-1,NSMP               St Fergus gas terminal       Early Q2                   Reduction in processing capacity to zero
