firm_id,date,text
tesla,2017-7,"BUZZ-U.S. STOCKS ON THE MOVE-Tesla Inc, Dynavax Technologies, New Residential - Reuters News"
tesla,2017-7,"{{20170731T120355.961+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Tesla Inc, Dynavax Technologies, New Residential* Eikon search string for individual stock moves: STXBZ"
tesla,2017-7,U.S. stock index futures were slightly higher on Monday with investors assessing Corporate America's second quarter earnings scorecard while waiting for a clutch of economic data. [.N]
tesla,2017-7,BUZZ-Tesla Inc: Model 3 reservations surpass half a million - Reuters News
tesla,2017-7,{{20170731T114316.760+0000}}BUZZ-Tesla Inc: Model 3 reservations surpass half a million** Electric car maker's shares up 1.8 pct at $341.38 premarket
tesla,2017-7,"** Tesla's mass market Model 3 sedan had over half a million advance reservations, CEO Musk said on Friday, handing over first Model 3 cars to early buyers [nL3N1KK05W]"
tesla,2017-7,"** The over half a million reservations are up from about 373,000 disclosed last April"
tesla,2017-7,"** Tesla faces major hurdles living up to the Model 3 hype; the 500,000 vehicles it vows to produce next year are nearly 6x its 2016 production"
tesla,2017-7,** TSLA is up ~57 pct YTD in anticipation of the Model 3 launch
tesla,2017-7,"Hanergy launches solar-embedded roof tile, eyes mass production - Reuters News"
tesla,2017-7,"{{20170731T095629.004+0000}}Hanergy launches solar-embedded roof tile, eyes mass productionBEIJING, July 31 (Reuters) - Hanergy Thin Film Power <0566.HK> has launched a solar-embedded roof tile, the first such to be mass produced in China, in a move to meet the country's increasing demand for distributed solar market."
tesla,2017-7,"China, the world's leading solar panel producer, faces a capacity glut in a highly subsidised industry amid high power wastage, despite its drive to promote renewable energy."
tesla,2017-7,"The 'Hantile' is priced at 1,390 yuan ($206.65) per square metre and will help incorporate photovoltaic modules within the building."
tesla,2017-7,Each Hantile has a capacity of 30 watts and will compete with the present crystalline silicon solar panels that are installed separately on the roof.
tesla,2017-7,"Electric vehicle manufacturer Tesla Inc launched its solar roof tiles in May, and said the product will be available in the United States later this year. [nL4N1IC4TK]"
tesla,2017-7,"""Comparing with Tesla's flat solar tiles, Hantile is able to incorporate solar cells into both flat and curved-face roof tile,"" said Li Hejun, founder and former chairman of Hanergy."
tesla,2017-7,"""Hanergy will prioritize domestic market at this moment and seeks to export Hantiles by early next year,"" said Si Haijian, Chief Executive Officer, Hanergy Thin Film Power."
tesla,2017-7,"China faces stiff competition from India and the United States, who have also been developing solar roof tile products, but has not tasted much success on the mass-production level."
tesla,2017-7,The National Energy Administration said on Friday it will discourage construction of low-tech ground-base solar power projects or projects that require high subsidies. [nL3N1KJ1MS]
tesla,2017-7,"The Hong Kong-listed company is under investigation by securities regulators after its trade was halted in May 2015. It has paid 1.5 billion yuan ($223.00 million) in overdue trade receivables, with about HK$3.2 billion ($409.78 million) to pay. [nL3N1H82UI]"
tesla,2017-7,UPDATE 1-Panasonic Q1 profit up 17 pct; expects profit from Tesla's Model 3 batteries by year-end - Reuters News
tesla,2017-7,{{20170731T084335.768+0000}}UPDATE 1-Panasonic Q1 profit up 17 pct; expects profit from Tesla's Model 3 batteries by year-end* Q1 operating profit 83.93 bln yen
tesla,2017-7,* Keeps op profit f'cast at Y335 bln for year to March
tesla,2017-7,"TOKYO, July 31 (Reuters) - Japan's Panasonic Corp <6752.T> on Monday reported a 16.9 percent rise in first-quarter operating profit, mostly in line with analyst estimates, as a shift to advanced automotive parts starts to reward the electronics giant."
tesla,2017-7,"The profit increase comes as Panasonic took control of Spanish automotive mirror manufacturer Ficosa International SA [FICOS.UL] to expand its automotive push, boosting its automotive sales."
tesla,2017-7,"In the same quarter, in June, Panasonic began battery cell production for Tesla Inc's mass-market Model 3 electric vehicle at their $5 billion ""Gigafactory""."
tesla,2017-7,"""For battery cells for the Model 3, costs outweighed profit in the first quarter,"" financial chief Hirokazu Umeda said at an earnings briefing. ""As production accelerates towards next year, we expect the business to contribute profit."""
tesla,2017-7,Panasonic said April-June profit rose to 83.93 billion yen ($758.93 million) from 71.81 billion yen a year earlier. That compared with the 86.14 billion yen average of 9 analyst estimates in a poll by Thomson Reuters I/B/E/S.
tesla,2017-7,"The firm maintained its 335 billion yen operating profit forecast for the year ending March, versus the 344.23 billion yen average of 17 analyst estimates."
tesla,2017-7,"Panasonic is reinventing itself as a supplier of automotive batteries, advanced electronics auto parts and energy-saving home systems to escape the price competition of smartphones and lower-margin consumer products."
tesla,2017-7,"The shift, led by Chief Executive Officer Kazuhiro Tsuga who took the helm of the conglomerate five years ago, was initially not fast enough to offset lost revenue from the declining consumer electronics business."
tesla,2017-7,The firm expects a change this year as it starts shipments of advanced electronics devices to major car makers as well as battery cell production for Tesla's Model 3 in Nevada.
tesla,2017-7,"The Model 3 marks a turning point for Tesla as it transitions from a niche luxury car manufacturer to a mass producer. The 500,000 vehicles the company plans to make next year is nearly six times its 2016 production. [nL3N1JU2FN] [nL3N1KK05W]"
tesla,2017-7,UPDATE 1-Tesla's Musk hands over first Model 3 electric cars to early buyers - Reuters News
tesla,2017-7,"{{20170729T051928.524+0000}}UPDATE 1-Tesla's Musk hands over first Model 3 electric cars to early buyers* Over a half million reservations, Musk estimates"
tesla,2017-7,"FREMONT, Calif., July 28 (Reuters) - Tesla Chief Executive Officer Elon Musk said on Friday the Model 3 had over half a million advance reservations as he handed over the first 30 to employee buyers, setting the stage for the biggest test yet of the company's strategy to become a profitable, mass market electric car maker."
tesla,2017-7,"Outside Tesla's Fremont, California factory, Musk showed off the $35,000 base vehicle with a range of 220 miles (350 km) on a charge that marks a departure from the company's earlier luxury electric cars."
tesla,2017-7,"Musk took to the stage driving a red Model 3, and said Tesla has produced 50 of the vehicles so far, including 20 for testing purposes."
tesla,2017-7,"Hours before the event, Musk acknowledged it would be ""quite a challenge"" to build the car during the early days of production."
tesla,2017-7,"""We're going to go through at least six months of manufacturing hell,"" Musk told journalists."
tesla,2017-7,"The over half a million reservations are up from about 373,000 disclosed in April 2016. Customers pay $1,000 refundable deposits for the car, which is eligible for tax credits."
tesla,2017-7,"Any new buyers would likely not receive their car until the end of 2018, Musk said."
tesla,2017-7,"A longer-range version of the car is priced at $44,000 and will drive 310 miles (500 km) on a single charge. The cars feature a streamlined dashboard devoid of buttons or knobs, with a 15-inch touchstream display to the right of the driver."
tesla,2017-7,"Tesla faces major hurdles living up to the Model 3 hype. The 500,000 vehicles Tesla vows to produce next year are nearly six times its 2016 production."
tesla,2017-7,"Were Tesla to produce and sell 500,000 cars per year, the company would likely outsell the BMW , Mercedes, or Lexus brands in the United States."
tesla,2017-7,"Production delays and quality issues marred the launches of Tesla's Model S and Model X vehicles, and the company blamed production problems for a shortfall during the second quarter of this year."
tesla,2017-7,Musk has said a simpler Model 3 design will greatly reduce potential assembly-line problems.
tesla,2017-7,Tesla has burned through over $2 billion in cash so far this year ahead of the launch.
tesla,2017-7,"A troubled Model 3 launch could heighten the risks for the company, while a steady delivery of Model 3s could generate a stream of cash that would allow Tesla to avoid going again to the capital markets to fund its operations."
tesla,2017-7,"Tesla's share price has surged 54 percent since January in anticipation of the Model 3 launch, and Tesla's pricey valuation now exceeds that of traditional rivals like General Motors Co and Ford Motor Co ."
tesla,2017-7,"Until now, Tesla has operated as a niche producer of luxury electric vehicles, with a charismatic, showman CEO who regularly interacts with fans on his Twitter account."
tesla,2017-7,"Now loss-making Tesla is trying to move into a different league, building vehicles in high volume for customers able to pay only a few thousand dollars more than the average price of a conventional car or truck sold in the United States."
tesla,2017-7,"The Model 3 is part of Musk's broader plan to build a clean energy and transportation company that offers electric semi-trailer trucks, rooftop solar energy systems and large-scale battery storage systems."
tesla,2017-7,Tesla's Musk hands over first Model 3 electric cars to early buyers - Reuters News
tesla,2017-7,"{{20170729T040731.830+0000}}Tesla's Musk hands over first Model 3 electric cars to early buyers* Over a half million reservations, Musk estimates"
tesla,2017-7,"FREMONT, Calif., July 28 (Reuters) - Tesla Chief Executive Officer Elon Musk said on Friday the Model 3 had over half a million advance reservations as he handed over the first 30 to employee buyers, setting the stage for the biggest test yet of the company's strategy to become a profitable, mass market electric car maker."
tesla,2017-7,"Outside Tesla's Fremont, California factory, Musk showed off the $35,000 base vehicle with a range of 220 miles (350 km) on a charge that marks a departure from the company's earlier luxury electric cars."
tesla,2017-7,"Hours before the event, Musk acknowledged it would be ""quite a challenge"" to build the car during the early days of production."
tesla,2017-7,"""We're going to go through at least six months of manufacturing hell,"" Musk told journalists."
tesla,2017-7,"The over half a million reservations are up from about 373,000 disclosed in April 2016. Customers pay $1,000 refundable deposits for the car, which is eligible for tax credits. Any new buyers would likely not receive their car until the end of 2018, Musk said."
tesla,2017-7,"A longer-range version of the car is priced at $44,000 and will drive 310 miles (500 km) on a single charge. The cars feature a streamlined dashboard devoid of buttons or knobs, with a 15-inch touchstream display to the right of the driver."
tesla,2017-7,"Tesla faces major hurdles living up to the Model 3 hype. The 500,000 vehicles Tesla vows to produce next year are nearly six times its 2016 production."
tesla,2017-7,"Were Tesla to produce, and sell 500,000 cars per year, the company would likely outsell the BMW , Mercedes, or Lexus brands in the United States."
tesla,2017-7,"Production delays and quality issues marred the launches of Tesla's Model S and Model X vehicles, and the company blamed production problems for a shortfall during the second quarter of this year. Musk has said a simpler Model 3 design will greatly reduce potential assembly-line problems."
tesla,2017-7,"Tesla has burned through over $2 billion in cash so far this year ahead of the launch. A troubled Model 3 launch could heighten the risks for the company, while a steady delivery of Model 3s could generate a stream of cash that would allow Tesla to avoid going again to the capital markets to fund its operations."
tesla,2017-7,"Tesla's share price has surged 54 percent since January in anticipation of the Model 3 launch, and Tesla's pricey valuation now exceeds that of traditional rivals like General Motors Co and Ford Motor Co ."
tesla,2017-7,"Until now, Tesla has operated as a niche producer of luxury electric vehicles, with a charismatic, showman CEO who regularly interacts with fans on his Twitter account. Now loss-making Tesla is trying to move into a different league, building vehicles in high volume for customers able to pay only a few thousand dollars more than the average price of a conventional car or truck sold in the United States."
tesla,2017-7,"The Model 3 is part of Musk's broader plan to build a clean energy and transportation company that offers electric semi trucks, rooftop solar energy systems and large-scale battery storage systems."
tesla,2017-7,Union cheers as trucks kept out of U.S. self-driving legislation - Reuters News
tesla,2017-7,{{20170728T225749.800+0000}}Union cheers as trucks kept out of U.S. self-driving legislationBy David Shepardson
tesla,2017-7,"WASHINGTON, July 28 (Reuters) - The Teamsters union on Friday praised House lawmakers for keeping self-driving commercial trucks out of a proposed bill aimed at speeding deployment of the advanced technology for cars."
