firm_id,date,text
Civmec,2017-12,21:32:35  [GLOSTP] (CIVM.SI .STI) - Monthly: Civmec (P9D: 77.50c) decreases 3% on low volume in January 2024 -
Civmec,2017-12,18:17:40  [GLOSTP] (CIVM.SI USD=) - Monthly: Civmec (CVL: 92.0c) unchanged on robust volume in January 2024 -
Civmec,2017-12,17:23:08  [AUSCON] (CIVM.SI CVL.AX) - Civmec (CVL: 92.0c) increases on firm volume; +0.5c [0.6%] -
Civmec,2017-12,14:07:12  [NEWBIF] (LKH.SI CIVM.SI) - How Civmec's dividend compares to Low Keng Huat (Singapore) -
Civmec,2017-12,13:08:07  [NEWBIF] (CIVM.SI KSHH.SI) - How Civmec's dividend compares to KSH Holdings -
Civmec,2017-12,12:07:33  [NEWBIF] (CIVM.SI HLSG.SI) - How Civmec's dividend compares to Hock Lian Seng -
Civmec,2017-12,11:07:37  [NEWBIF] (CIVM.SI) - How Civmec's dividend compares to Lum Chang -
Civmec,2017-12,10:52:56  [STOCKP] (CIVM.SI) - Civmec is trading 1.09 percent higher with a volume of AUD 66.8 k on Wednesday 31st of January -
Civmec,2017-12,13:07:14  [NEWBIF] (CIVM.SI PECL.SI) - How Civmec's dividend compares to PEC -
Civmec,2017-12,12:07:15  [NEWBIF] (CIVM.SI) - How Civmec's dividend compares to Wee Hur -
Civmec,2017-12,12:07:02  [NEWBIF] (CIVM.SI WHHL.SI) - Civmec continues to outperform Wee Hur -
Civmec,2017-12,11:07:52  [NEWBIF] (CIVM.SI HLSG.SI) - Civmec continues to outperform Hock Lian Seng -
Civmec,2017-12,11:06:57  [NEWBIF] (CIVM.SI OKPH.SI) - How Civmec's dividend compares to OKP Holdings -
Civmec,2017-12,19:13:01  [NEWBIF] (CIVM.SI OKPH.SI) - Civmec continues to underperform OKP Holdings -
Civmec,2017-12,18:12:52  [NEWBIF] (CIVM.SI LUCS.SI) - Civmec continues to outperform Lum Chang -
Civmec,2017-12,17:23:17  [AUSCON] (CIVM.SI CVL.AX) - Civmec (CVL: 92.50c) in 2nd consecutive rise; +1c [1.1%] Vol Index 2.8 [1 is avg] -
Civmec,2017-12,16:07:23  [NEWBIF] (LKH.SI CIVM.SI) - Civmec continues to underperform Low Keng Huat (Singapore) -
Civmec,2017-12,15:07:07  [NEWBIF] (CIVM.SI KSHH.SI) - Civmec continues to underperform KSH Holdings -
Civmec,2017-12,14:07:11  [NEWBIF] (LKH.SI CIVM.SI) - How Civmec's dividend compares to Low Keng Huat (Singapore) -
Civmec,2017-12,13:07:09  [NEWBIF] (CIVM.SI KSHH.SI) - How Civmec's dividend compares to KSH Holdings -
Civmec,2017-12,12:07:12  [NEWBIF] (CIVM.SI HLSG.SI) - How Civmec's dividend compares to Hock Lian Seng -
Civmec,2017-12,11:07:39  [NEWBIF] (CIVM.SI LUCS.SI) - How Civmec's dividend compares to Lum Chang -
Civmec,2017-12,11:07:36  [GLOSTO] (CIVM.SI) - Friday's Preview: Can Civmec rebound after being down? -
Civmec,2017-12,13:06:21  [NEWBIF] (CIVM.SI PECL.SI) - How Civmec's dividend compares to PEC -
Civmec,2017-12,12:06:59  [NEWBIF] (CIVM.SI WHHL.SI) - How Civmec's dividend compares to Wee Hur -
Civmec,2017-12,11:06:57  [GLOSTO] (CIVM.SI) - Thursday's Preview: Can Civmec continue its recent gains? -
Civmec,2017-12,11:06:54  [NEWBIF] (CIVM.SI KBEE.SI) - How Civmec's dividend compares to Koh Brothers Eco Engineering -
Civmec,2017-12,"11:00:00  [GERCOM] (1CV.F CIVM.SI) - German trading: Civmec (1CV: 56.0c) jumps 6.7%, hits 84-day high; +3.5c [6.7%] -"
Civmec,2017-12,"11:00:00  [GERCOM] (1CV.F CIVM.SI) - German trading: Civmec (1CV: 56.0c) jumps 6.7%, hits 84-day high; +3.5c [6.7%] -"
Civmec,2017-12,"11:00:00  [GERCOM] (1CV.F CIVM.SI) - German trading: Civmec (1CV: 56.0c) jumps 6.7%, hits 84-day high; +3.5c [6.7%] -"
Civmec,2017-12,02:46:50  [GLOWEE] (CIVM.SI CVL.AX) - What the Altman-Z score tells us about Civmec -
Civmec,2017-12,16:08:07  [NEWBIF] (CIVM.SI HLSG.SI) - Civmec continues to outperform Hock Lian Seng -
Civmec,2017-12,14:06:43  [NEWBIF] (LKH.SI CIVM.SI) - How Civmec's dividend compares to Low Keng Huat (Singapore) -
Civmec,2017-12,13:07:23  [NEWBIF] (CIVM.SI KSHH.SI) - How Civmec's dividend compares to KSH Holdings -
Civmec,2017-12,12:07:07  [NEWBIF] (CIVM.SI HLSG.SI) - How Civmec's dividend compares to Hock Lian Seng -
Civmec,2017-12,11:07:10  [NEWBIF] (CIVM.SI LUCS.SI) - How Civmec's dividend compares to Lum Chang -
Civmec,2017-12,11:07:10  [GLOSTO] (CIVM.SI) - Investors concerned as Civmec down in recent days -
Civmec,2017-12,02:46:55  [GLOWEE] (CIVM.SI CVL.AX) - Civmec liquidity concerns could be overblown -
Civmec,2017-12,17:16:46  [AUSCON] (CIVM.SI CVL.AX) - Civmec (CVL: 90.0c) falls 2.2% on slipping relative strength; -2c [-2.2%] -
Civmec,2017-12,13:07:01  [NEWBIF] (CIVM.SI PECL.SI) - How Civmec's dividend compares to PEC -
Civmec,2017-12,12:06:22  [NEWBIF] (CIVM.SI WHHL.SI) - How Civmec's dividend compares to Wee Hur -
Civmec,2017-12,11:07:14  [NEWBIF] (CIVM.SI KBEE.SI) - How Civmec's dividend compares to Koh Brothers Eco Engineering -
Civmec,2017-12,00:48:05  [STOCKP] - Civmec is trading 1.11 percent higher with a volume of AUD 43.2 k on Monday 22nd of January -
Civmec,2017-12,18:07:14  [NEWBIF] (CIVM.SI KBEE.SI) - Civmec continues to outperform Koh Brothers Eco Engineering -
Civmec,2017-12,17:39:50  [NEWBIF] (CIVM.SI LUCS.SI) - Civmec continues to outperform Lum Chang -
Civmec,2017-12,17:35:21  [AUSCON] (CIVM.SI CVL.AX) - Civmec (CVL: 92.0c) in 2nd consecutive rise; +1c [1.1%] -
