firm_id,date,text
Tesla,2025-6-15,23:51:09  [INSURA] (TSLA.O) - The Week Ahead: Tesla's Robotaxi Reveal & Fed Rate Decision In Focus -
Tesla,2025-6-15,"23:07:33  [WATNEW] (TSLA.O) - Retirement Solution LLC Grows Position in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"23:05:15  [MARBEA] (TSLA.O) - Mn Services Vermogensbeheer B.V. Has $272.07 Million Stock Position in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,23:03:07  [INVCOA] (TSLA.O STLAM.MI) - Rare earth supply risks: Is Tesla the real target by China? -
Tesla,2025-6-15,"22:57:16  [MARBEA] (TSLA.O) - Tesla, Inc. (NASDAQ:TSLA) Shares Sold by Morton Capital Management LLC CA -"
Tesla,2025-6-15,"22:37:22  [TRADAJ] (TSLA.O) - Pinion Investment Advisors LLC Has $7.37 Million Stake in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,22:12:04  [INVCOM] (TSLA.O) - Rare earth supply risks: Is Tesla the real target by China? -
Tesla,2025-6-15,"22:04:12  [MARBEA] (TSLA.O) - Brighton Jones LLC Has $22.04 Million Stock Position in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"22:02:23  [TRADAJ] (TSLA.O) - Sound Income Strategies LLC Has $4.60 Million Position in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"21:52:12  [MARBEA] (TSLA.O) - BayBridge Capital Group LLC Purchases 1,149 Shares of Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"21:50:12  [MARBEA] (TSLA.O) - Atlas Private Wealth Advisors Acquires 851 Shares of Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"21:11:08  [YAHUKI] (TSLA.O .SPX) - After Trump-Musk feud, here's the next issue for Tesla stock -"
Tesla,2025-6-15,"21:09:07  [YAHSIN] (TSLA.O .SPX) - After Trump-Musk feud, here's the next issue for Tesla stock -"
Tesla,2025-6-15,"21:08:12  [YAHNEX] (TSLA.O .SPX) - After Trump-Musk feud, here's the next issue for Tesla stock -"
Tesla,2025-6-15,"20:58:09  [DAIPOL] (TSLA.O) - Affinity Capital Advisors LLC Grows Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"20:57:45  [TRADAJ] (TSLA.O) - Tesla, Inc. (NASDAQ:TSLA) is Grant Private Wealth Management Inc's 6th Largest Position -"
Tesla,2025-6-15,"20:57:33  [TICREP] (TSLA.O) - Affinity Capital Advisors LLC Buys 398 Shares of Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"20:57:12  [DAILYQ] (TSLA.O) - Affinity Capital Advisors LLC Grows Stock Holdings in Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"20:52:08  [MARBEA] (TSLA.O) - Dynamic Advisor Solutions LLC Purchases Shares of 87,447 Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"20:07:12  [YAHNEX] (TSLA.O) - Baird Lowers Tesla (TSLA) to Hold, Citing Valuation and Robotaxi Risk -"
Tesla,2025-6-15,"19:52:13  [INSMON] (TSLA.O) - Baird Lowers Tesla (TSLA) to Hold, Citing Valuation and Robotaxi Risk -"
Tesla,2025-6-15,19:49:26  [WNCOMA] (TSLA.O) - Trump vs Musk: How the 'online fight' between US President and Tesla CEO may become a 'problem' for SpaceX -
Tesla,2025-6-15,"19:46:12  [FINSWI] (NVDA.O TSLA.O) - Warren Buffett Says Buy This Index Fund. It Could Turn $400 Per Month Into $851,800 With Help From Apple, Nvidia, and Tesla. -"
Tesla,2025-6-15,19:45:07  [YAHNEX] (TSLA.O) - Rare earth supply risks: Is Tesla the real target by China? -
Tesla,2025-6-15,"19:43:13  [YAHNEX] (TSLA.O .SPX) - Warren Buffett Says Buy This Index Fund. It Could Turn $400 Per Month Into $851,800 With Help From Apple, Nvidia, and Tesla. -"
Tesla,2025-6-15,"19:31:13  [MARBEA] (TSLA.O) - Farmers & Merchants Investments Inc. Buys 11,047 Shares of Tesla, Inc. (NASDAQ:TSLA) -"
Tesla,2025-6-15,"19:28:39  [FINGEV] (NVDA.O TSLA.O) - Warren Buffett Says Buy This Index Fund. It Could Turn $400 Per Month Into $851,800 With Help From Apple, Nvidia, and Tesla. -"
Tesla,2025-6-15,"19:28:08  [INSMON] (TSLA.O) - Jim Cramer Notes Tesla Stock Was Up in the ""Wake of Two Downgrades"" -"
Tesla,2025-6-15,"19:26:07  [INSMON] (TSLA.O) - Jim Cramer Calls Tesla a ""Thorn in the Side of the President"" -"
Tesla,2025-6-15,"19:12:16  [BARCHA] (TSLA.O .SPX) - Warren Buffett Says Buy This Index Fund. It Could Turn $400 Per Month Into $851,800 With Help From Apple, Nvidia, and Tesla. -"
Tesla,2025-6-15,"19:02:20  [MOTFOO] (TSLA.O AAPL.O) - Warren Buffett Says Buy This Index Fund. It Could Turn $400 Per Month Into $851,800 With Help From Apple, Nvidia, and Tesla. -"
Tesla,2025-6-15,"18:04:09  [SOUNJA] (TSLA.O) - My son flunked his road test because he was driving a Tesla, dad says ""The examiner claimed driver assistance was active and retroactively said it ... -"
Tesla,2025-6-15,17:09:07  [FORCOO] (TSLA.O) - Tesla Cybertruck Price Collapse Drives Beast Of A Deal -
Tesla,2025-6-15,16:35:07  [AUTCOP] (TSLA.O) - THEY SAID HE COULDN'T DO IT! Tesla Model Y Reigns as Europe's Top-Selling Electric Vehicle in First Half of 2025 -
Tesla,2025-6-15,16:30:08  [AUTPAT] (TSLA.O) - Tesla Submits Mexican Patent Application for Motor and Gearbox Fluid Formulations and Uses Thereof -
Tesla,2025-6-15,16:30:00  [SMAWEE] (TSLA.O) - Global Markets: U.S. Fed Meet on 18-Jun-25 & BOJ on 17-Jun-25 Israel Attacks Iran - Geo-Political Tension in West-Asia -
Tesla,2025-6-15,15:48:09  [ETFDAI] (TSLA.O) - Zacks Research Issues Optimistic Estimate for Tesla Earnings -
Tesla,2025-6-15,15:42:42  [MSNUKA] (TSLA.O) - Musks Self-Driving Tesla Robotaxis Hit First US State this Month -
Tesla,2025-6-15,"14:04:08  [WNCOMA] (TSLA.O) - Tesla's public robotaxi rides set for tentative June 22 start, CEO Musk says -"
Tesla,2025-6-15,13:19:12  [WNCOMA] (TSLA.O) - Design Refresh of Tesla's Flagship Cars Isn't Landing With Everyone -
Tesla,2025-6-15,"13:06:58  [CYPMAI] (TSLA.O) - Tesla's public robotaxi rides set for tentative June 22 start, CEO Musk says -"
Tesla,2025-6-15,11:11:14  [BUSTIM] (TSLA.O) - Musk pins Tesla's comeback on robotaxis after retreat from feud -
